11  739208.461817   3.40   7.10  28.90  86.70
11  739208.465289   3.20   5.40  28.90  86.30
11  739208.468750   2.80   6.50  28.90  85.80
11  739208.472222   3.70   8.90  29.10  85.00
11  739208.475694   2.70   6.10  29.30  84.60
11  739208.479178   3.00   7.50  29.30  83.60
11  739208.482650   2.70   6.10  29.30  83.20
11  739208.486123   2.30   4.70  29.40  83.20
11  739208.489583   2.20   4.60  29.50  81.80
11  739208.493056   2.00   5.10  29.40  80.40
11  739208.496539   2.30   5.10  29.60  79.60
12  739208.500012   2.30   3.70  29.60  80.50
12  739208.503484   3.20   5.90  29.60  80.70
12  739208.506944   2.80   6.40  29.70  80.90
12  739208.510428   3.20   9.20  29.70  81.10
12  739208.513900   3.20   6.70  29.70  81.60
12  739208.517373   3.40   7.20  29.70  81.00
12  739208.520845   2.60   5.60  29.70  82.00
12  739208.524306   2.20   4.10  29.70  81.90
12  739208.527789   2.30   5.30  29.70  81.90
12  739208.531262   2.30   6.30  29.70  82.40
12  739208.534734   3.00   7.60  29.80  81.50
12  739208.538206   3.60   8.30  29.80  81.70
13  739208.541667   8.70  16.00  29.90  81.80
13  739208.545139   3.70   6.30  29.80  81.90
13  739208.548623   2.60   5.80  29.90  81.60
13  739208.552095   2.40   4.40  30.00  81.20
13  739208.555567   2.30   6.10  29.90  81.00
13  739208.559028   2.20   6.00  30.00  80.40
13  739208.562500   2.80   5.30  30.00  80.80
13  739208.565972   3.40   5.10  30.00  80.90
13  739208.569479   2.90   4.40  29.90  81.40
13  739208.572917   3.50   6.10  30.00  81.50
13  739208.576400   3.90   6.30  29.80  81.70
13  739208.579873   6.40  10.80  29.20  86.10
14  739208.583345   5.90   8.30  28.50  91.40
14  739208.586817   3.10   4.80  28.30  92.10
14  739208.590278   5.50   9.90  28.70  89.20
14  739208.593762   4.40   9.50  28.60  90.40
14  739208.597234   4.40   8.70  28.80  89.20
14  739208.600706   5.10   9.70  29.20  88.00
14  739208.604178   5.90  10.10  29.20  88.00
14  739208.607639   6.90  14.40  29.30  89.00
14  739208.611111   6.20  12.80  29.40  89.10
14  739208.614595   4.70  10.70  29.50  87.80
14  739208.618067   3.60   6.30  29.40  87.20
14  739208.621539   4.20   9.50  29.40  86.60
15  739208.625000   4.60  12.90  29.20  87.20
15  739208.628472   5.20  14.60  28.90  88.00
15  739208.631979   2.90   5.90  28.30  89.20
15  739208.635417   2.80   6.30  28.30  89.20
15  739208.638900   3.20   6.60  28.40  88.90
15  739208.642373   2.40   6.40  28.50  87.30
15  739208.645845   2.80   6.40  28.40  87.80
15  739208.649317   2.90   9.80  28.60  87.20
15  739208.652813   3.40   8.10  28.80  87.20
15  739208.656262   3.50   9.30  28.80  87.20
15  739208.659734   3.10   8.40  28.70  87.40
15  739208.663194   3.50   6.70  28.80  86.70
16  739208.666678   3.40   8.20  28.80  86.30
16  739208.670150   3.80   5.90  28.80  86.30
16  739208.673623   3.40   6.50  28.70  86.90
16  739208.677083   3.00   5.80  28.80  86.90
16  739208.680556   3.00   6.80  28.50  87.20
16  739208.684039   2.40   5.60  28.60  87.40
16  739208.687512   2.20   3.90  28.70  85.70
16  739208.690984   2.00   4.00  28.40  86.50
16  739208.694456   1.70   2.60  28.50  86.50
16  739208.697917   1.00   2.40  28.30  86.40
16  739208.701400   0.80   2.10  28.00  87.00
16  739208.704873   1.10   3.40  27.80  87.30
17  739208.708345   1.00   1.80  27.90  87.10
17  739208.711817   1.10   2.30  28.00  86.90
17  739208.715278   1.20   1.80  28.00  87.00
17  739208.718750   1.20   2.90  28.00  86.90
17  739208.722234   1.10   3.10  27.90  87.50
17  739208.725706   1.50   4.30  27.80  88.10
17  739208.729178   1.40   3.00  27.90  87.90
17  739208.739583   1.90   5.00  27.70  89.10
17  739208.743067   1.70   4.80  27.70  89.00
17  739208.746539   2.10   6.10  27.70  88.70
18  739208.750012   2.00   4.90  27.60  89.60
18  739208.753484   2.00   4.00  27.70  89.60
18  739208.756944   2.00   5.80  27.80  89.70
18  739208.760417   2.10   4.70  27.70  89.80
18  739208.763900   2.10   4.60  27.70  89.70
18  739208.767373   2.40   8.30  27.60  89.80
18  739208.770845   2.40   5.00  27.60  90.10
18  739208.774317   2.40   5.80  27.50  90.30
18  739208.777778   2.50   6.40  27.50  90.40
18  739208.781285   2.50   6.00  27.50  90.50
18  739208.784734   2.70   5.50  27.50  90.50
